id,publication_year,cited_by_count,author_ids
https://openalex.org/W2593050976,2017,57,"['https://openalex.org/A5038468405', 'https://openalex.org/A5088891017', 'https://openalex.org/A5091658786', 'https://openalex.org/A5017534262']"
https://openalex.org/W2765191723,2017,57,"['https://openalex.org/A5039540205', 'https://openalex.org/A5043948574', 'https://openalex.org/A5001961716', 'https://openalex.org/A5017534262', 'https://openalex.org/A5071093940']"
https://openalex.org/W1186822516,2016,48,"['https://openalex.org/A5014899748', 'https://openalex.org/A5022719192', 'https://openalex.org/A5004701096', 'https://openalex.org/A5058295415', 'https://openalex.org/A5017534262']"
https://openalex.org/W3135748852,2021,26,"['https://openalex.org/A5030262115', 'https://openalex.org/A5033716467', 'https://openalex.org/A5017534262']"
https://openalex.org/W2057882807,2007,73,"['https://openalex.org/A5082975553', 'https://openalex.org/A5088891017', 'https://openalex.org/A5017534262', 'https://openalex.org/A5085696258']"
https://openalex.org/W2039739384,2010,60,"['https://openalex.org/A5039540205', 'https://openalex.org/A5017534262']"
https://openalex.org/W2042441692,2012,54,"['https://openalex.org/A5073466376', 'https://openalex.org/A5039540205', 'https://openalex.org/A5017534262']"
https://openalex.org/W2759101043,2018,38,"['https://openalex.org/A5012762776', 'https://openalex.org/A5047862613', 'https://openalex.org/A5017534262']"
https://openalex.org/W3018762545,2020,29,"['https://openalex.org/A5011368561', 'https://openalex.org/A5042912805', 'https://openalex.org/A5014899748', 'https://openalex.org/A5017534262', 'https://openalex.org/A5024108120', 'https://openalex.org/A5049722619', 'https://openalex.org/A5038628767']"
https://openalex.org/W3154047531,2021,23,"['https://openalex.org/A5073983744', 'https://openalex.org/A5034045968', 'https://openalex.org/A5091658786', 'https://openalex.org/A5017534262', 'https://openalex.org/A5078354590']"
https://openalex.org/W2122207959,2007,64,"['https://openalex.org/A5021914264', 'https://openalex.org/A5017534262', 'https://openalex.org/A5058228238']"
https://openalex.org/W2105041655,2015,38,"['https://openalex.org/A5022719192', 'https://openalex.org/A5017534262', 'https://openalex.org/A5042858264']"
https://openalex.org/W2913649461,2019,848,"['https://openalex.org/A5079648413', 'https://openalex.org/A5032694172', 'https://openalex.org/A5075116755', 'https://openalex.org/A5006172855', 'https://openalex.org/A5013670125']"
https://openalex.org/W2997474044,2020,416,"['https://openalex.org/A5006172855', 'https://openalex.org/A5013670125']"
https://openalex.org/W3082187871,2020,120,"['https://openalex.org/A5006172855', 'https://openalex.org/A5026899448', 'https://openalex.org/A5013670125']"
https://openalex.org/W4210839783,2022,22,"['https://openalex.org/A5006172855', 'https://openalex.org/A5047143966', 'https://openalex.org/A5005516194', 'https://openalex.org/A5013670125', 'https://openalex.org/A5026899448']"
https://openalex.org/W4297282555,2023,11,"['https://openalex.org/A5006172855', 'https://openalex.org/A5080221742', 'https://openalex.org/A5011899252', 'https://openalex.org/A5026899448']"
https://openalex.org/W4220660611,2022,17,"['https://openalex.org/A5040161981', 'https://openalex.org/A5006172855', 'https://openalex.org/A5034852954', 'https://openalex.org/A5005962310', 'https://openalex.org/A5005516194']"
https://openalex.org/W2913649461,2019,848,"['https://openalex.org/A5079648413', 'https://openalex.org/A5032694172', 'https://openalex.org/A5075116755', 'https://openalex.org/A5006172855', 'https://openalex.org/A5013670125']"
https://openalex.org/W2203935889,2021,16,"['https://openalex.org/A5079648413', 'https://openalex.org/A5054248372', 'https://openalex.org/A5054163834', 'https://openalex.org/A5011422802']"
https://openalex.org/W2611754269,2017,22,"['https://openalex.org/A5013670125', 'https://openalex.org/A5068414530', 'https://openalex.org/A5079648413', 'https://openalex.org/A5075116755', 'https://openalex.org/A5032694172', 'https://openalex.org/A5029882573', 'https://openalex.org/A5064779012']"
https://openalex.org/W2398347620,2016,18,"['https://openalex.org/A5079648413', 'https://openalex.org/A5052688958', 'https://openalex.org/A5047847314', 'https://openalex.org/A5054248372']"
https://openalex.org/W2587859801,2017,17,"['https://openalex.org/A5079648413', 'https://openalex.org/A5090033474', 'https://openalex.org/A5047847314', 'https://openalex.org/A5054248372']"
https://openalex.org/W2051543407,2008,131,"['https://openalex.org/A5065840593', 'https://openalex.org/A5087933747']"
https://openalex.org/W2049583040,2008,85,"['https://openalex.org/A5065840593', 'https://openalex.org/A5087933747']"
https://openalex.org/W2149444159,2010,74,"['https://openalex.org/A5050985434', 'https://openalex.org/A5070829741', 'https://openalex.org/A5074740473', 'https://openalex.org/A5065840593', 'https://openalex.org/A5069904190', 'https://openalex.org/A5088474993']"
https://openalex.org/W2138179393,2008,34,"['https://openalex.org/A5040094074', 'https://openalex.org/A5065840593', 'https://openalex.org/A5076857991', 'https://openalex.org/A5037779476', 'https://openalex.org/A5027027258', 'https://openalex.org/A5037975948']"
https://openalex.org/W2003362646,2012,30,"['https://openalex.org/A5065840593', 'https://openalex.org/A5035289081']"
https://openalex.org/W2891838177,2018,20,"['https://openalex.org/A5087351290', 'https://openalex.org/A5051486317', 'https://openalex.org/A5065840593']"
https://openalex.org/W2094340012,2010,18,"['https://openalex.org/A5015794039', 'https://openalex.org/A5065840593', 'https://openalex.org/A5040094074', 'https://openalex.org/A5083790649']"
https://openalex.org/W2557925093,2016,14,"['https://openalex.org/A5078278389', 'https://openalex.org/A5008048441', 'https://openalex.org/A5065840593']"
https://openalex.org/W2399577844,2016,13,"['https://openalex.org/A5065840593', 'https://openalex.org/A5085619718', 'https://openalex.org/A5040094074']"
https://openalex.org/W2011960552,2012,14,"['https://openalex.org/A5065840593', 'https://openalex.org/A5040094074']"
https://openalex.org/W2793383600,2018,12,['https://openalex.org/A5065840593']
https://openalex.org/W1975059623,2003,22,"['https://openalex.org/A5065840593', 'https://openalex.org/A5037460033']"
https://openalex.org/W3166163209,2021,30,"['https://openalex.org/A5031838435', 'https://openalex.org/A5010287399', 'https://openalex.org/A5013904917', 'https://openalex.org/A5040735139', 'https://openalex.org/A5040094074', 'https://openalex.org/A5061810530']"
https://openalex.org/W3100572972,2020,28,"['https://openalex.org/A5010287399', 'https://openalex.org/A5012787401', 'https://openalex.org/A5009232244', 'https://openalex.org/A5040094074', 'https://openalex.org/A5025745021']"
https://openalex.org/W2421770991,2016,30,"['https://openalex.org/A5010287399', 'https://openalex.org/A5040094074']"
https://openalex.org/W2794828524,2019,14,"['https://openalex.org/A5010287399', 'https://openalex.org/A5040094074', 'https://openalex.org/A5017222566']"
https://openalex.org/W2011025714,1971,56,"['https://openalex.org/A5024915551', 'https://openalex.org/A5057023620']"
https://openalex.org/W2113677891,2014,36,"['https://openalex.org/A5024915551', 'https://openalex.org/A5052056752', 'https://openalex.org/A5028478129', 'https://openalex.org/A5064856951', 'https://openalex.org/A5006428895', 'https://openalex.org/A5037821050', 'https://openalex.org/A5013431970', 'https://openalex.org/A5039987858']"
https://openalex.org/W2085869378,1979,38,"['https://openalex.org/A5057023620', 'https://openalex.org/A5024915551']"
https://openalex.org/W2972730923,2019,23,"['https://openalex.org/A5089736365', 'https://openalex.org/A5024915551', 'https://openalex.org/A5062228805', 'https://openalex.org/A5022265510']"
https://openalex.org/W1974917417,2013,15,"['https://openalex.org/A5069951671', 'https://openalex.org/A5024915551', 'https://openalex.org/A5060152517']"
https://openalex.org/W2331054654,2011,13,['https://openalex.org/A5024915551']
https://openalex.org/W2015406191,1999,26,['https://openalex.org/A5024915551']
https://openalex.org/W2036041903,1979,17,"['https://openalex.org/A5076049640', 'https://openalex.org/A5024915551', 'https://openalex.org/A5054490823']"
https://openalex.org/W2621579631,2017,11,"['https://openalex.org/A5070299012', 'https://openalex.org/A5035811143', 'https://openalex.org/A5008287732', 'https://openalex.org/A5009482183', 'https://openalex.org/A5028483296', 'https://openalex.org/A5013661815', 'https://openalex.org/A5024915551', 'https://openalex.org/A5062147997', 'https://openalex.org/A5005694153']"
https://openalex.org/W1994241824,1991,16,['https://openalex.org/A5024915551']
https://openalex.org/W1768224647,2005,11,['https://openalex.org/A5024915551']
https://openalex.org/W2103785998,2015,285,"['https://openalex.org/A5024725112', 'https://openalex.org/A5017825804', 'https://openalex.org/A5024504917', 'https://openalex.org/A5025745021', 'https://openalex.org/A5022926262', 'https://openalex.org/A5003307854']"
https://openalex.org/W2122858720,2008,245,"['https://openalex.org/A5025745021', 'https://openalex.org/A5064580861', 'https://openalex.org/A5006225383']"
https://openalex.org/W2082063643,2012,118,"['https://openalex.org/A5032944743', 'https://openalex.org/A5025745021', 'https://openalex.org/A5021812568']"
https://openalex.org/W3102465832,2016,109,"['https://openalex.org/A5025745021', 'https://openalex.org/A5021812568', 'https://openalex.org/A5022698727', 'https://openalex.org/A5071813608', 'https://openalex.org/A5022414281', 'https://openalex.org/A5044615939']"
https://openalex.org/W2140452151,2016,88,"['https://openalex.org/A5025745021', 'https://openalex.org/A5005302357', 'https://openalex.org/A5012019960', 'https://openalex.org/A5008033989', 'https://openalex.org/A5040634818', 'https://openalex.org/A5003817108', 'https://openalex.org/A5015897910', 'https://openalex.org/A5045651282']"
https://openalex.org/W1974844507,2014,75,"['https://openalex.org/A5021812568', 'https://openalex.org/A5022414281', 'https://openalex.org/A5025745021']"
https://openalex.org/W3106441967,2018,54,"['https://openalex.org/A5012787401', 'https://openalex.org/A5058941074', 'https://openalex.org/A5017095669', 'https://openalex.org/A5025745021', 'https://openalex.org/A5009232244']"
https://openalex.org/W3103008885,2017,48,"['https://openalex.org/A5084413160', 'https://openalex.org/A5068497573', 'https://openalex.org/A5025745021', 'https://openalex.org/A5079517520', 'https://openalex.org/A5052965447']"
https://openalex.org/W3100572972,2020,28,"['https://openalex.org/A5010287399', 'https://openalex.org/A5012787401', 'https://openalex.org/A5009232244', 'https://openalex.org/A5040094074', 'https://openalex.org/A5025745021']"
https://openalex.org/W3214365005,2022,13,"['https://openalex.org/A5064693054', 'https://openalex.org/A5050656871', 'https://openalex.org/A5025745021', 'https://openalex.org/A5072363876', 'https://openalex.org/A5090575602', 'https://openalex.org/A5040965331', 'https://openalex.org/A5004928364']"
https://openalex.org/W2196635810,2016,35,"['https://openalex.org/A5017970674', 'https://openalex.org/A5077046319', 'https://openalex.org/A5006225383', 'https://openalex.org/A5025745021']"
https://openalex.org/W1994786679,2003,156,"['https://openalex.org/A5006397349', 'https://openalex.org/A5065130405']"
https://openalex.org/W1964723358,2012,38,"['https://openalex.org/A5026497646', 'https://openalex.org/A5077349056', 'https://openalex.org/A5065130405']"
https://openalex.org/W3009348923,2020,22,"['https://openalex.org/A5048578802', 'https://openalex.org/A5065130405', 'https://openalex.org/A5018618450', 'https://openalex.org/A5058912147', 'https://openalex.org/A5000901456']"
https://openalex.org/W1997463226,2003,31,"['https://openalex.org/A5077349056', 'https://openalex.org/A5065130405']"
https://openalex.org/W2089593904,2012,11,"['https://openalex.org/A5058008909', 'https://openalex.org/A5077349056', 'https://openalex.org/A5065130405']"
https://openalex.org/W2094285969,2005,17,"['https://openalex.org/A5077349056', 'https://openalex.org/A5089281186', 'https://openalex.org/A5065130405']"
https://openalex.org/W2147346008,2009,12,"['https://openalex.org/A5002218759', 'https://openalex.org/A5065130405', 'https://openalex.org/A5059972333', 'https://openalex.org/A5026180681']"
https://openalex.org/W2058939597,2004,13,"['https://openalex.org/A5046657476', 'https://openalex.org/A5065130405', 'https://openalex.org/A5022737280']"
https://openalex.org/W1882303714,2014,286,"['https://openalex.org/A5059787882', 'https://openalex.org/A5070491108', 'https://openalex.org/A5011488053', 'https://openalex.org/A5001656908', 'https://openalex.org/A5025579437', 'https://openalex.org/A5073875709', 'https://openalex.org/A5032926589', 'https://openalex.org/A5017401263', 'https://openalex.org/A5025218537']"
https://openalex.org/W2006218290,2012,252,"['https://openalex.org/A5059787882', 'https://openalex.org/A5070491108', 'https://openalex.org/A5014048759', 'https://openalex.org/A5033081182', 'https://openalex.org/A5042890616', 'https://openalex.org/A5039841997', 'https://openalex.org/A5031799782', 'https://openalex.org/A5025218537', 'https://openalex.org/A5046546654']"
https://openalex.org/W3036037648,2020,76,"['https://openalex.org/A5024396732', 'https://openalex.org/A5059787882', 'https://openalex.org/A5014082558', 'https://openalex.org/A5078273409', 'https://openalex.org/A5082372443', 'https://openalex.org/A5003579441', 'https://openalex.org/A5029805143', 'https://openalex.org/A5069885186']"
https://openalex.org/W3013603216,2020,74,"['https://openalex.org/A5065827571', 'https://openalex.org/A5070491108', 'https://openalex.org/A5024396732', 'https://openalex.org/A5075228752', 'https://openalex.org/A5047726306', 'https://openalex.org/A5069885186', 'https://openalex.org/A5059787882']"
https://openalex.org/W2135615843,2013,78,"['https://openalex.org/A5014048759', 'https://openalex.org/A5059787882', 'https://openalex.org/A5025218537']"
https://openalex.org/W2614820936,2017,57,"['https://openalex.org/A5021515262', 'https://openalex.org/A5059787882', 'https://openalex.org/A5070491108', 'https://openalex.org/A5032926589', 'https://openalex.org/A5025218537']"
